IngressBytes,InRxmitBytes,InCongestionBytes,Connections
11771,0,0,35
8201,0,0,29
4385,0,0,14
4076,0,0,10
3192,0,0,7
5324,0,0,12
4202,0,0,11
19704,0,0,9
7564,0,0,10
21046,0,0,16
9218,0,0,15
5223,0,0,24
14496,0,0,21
8375,0,0,19
11005,0,0,32
10192,0,0,35
6934,0,0,20
16061,0,0,26
11165,0,0,20
8206,0,0,27
6650,0,0,34
6145,0,0,31
4942,0,0,19
4774,0,0,16
7303,0,0,29
7886,0,0,34
15418,0,0,35
18806,0,0,31
9749,0,0,21
7342,0,0,26
6440,0,0,32
58385,0,0,34
28032,0,0,35
13620,0,0,49
22473,0,0,84
19040,0,0,72
20161,0,0,71
24333,0,0,71
13930,0,0,59
6199,0,0,37
4888,0,0,17
7112,0,0,24
13608,0,0,20
16329,0,0,30
12743,0,0,35
9677,0,0,41
10529,0,0,46
9248,0,0,52
24665,0,0,43
16343,0,0,40
6423,0,0,34
12687,0,0,39
105785,0,0,51
41319,0,0,41
14932,0,0,37
12425,0,0,35
22684,0,0,31
20007,0,0,30
9826,0,0,22
7041,0,0,32
8310,0,0,36
8803,0,0,40
8916,0,0,37
7337,0,0,34
21101,0,0,21
27427,0,0,27
18163,0,0,33
36943,0,0,53
47067,0,0,46
19780,0,0,39
12431,0,0,41
38573,0,0,37
17593,0,0,43
17051,0,0,50
15711,0,0,48
18184,0,0,72
16760,0,0,73
24401,0,0,46
12370,0,0,35
6754,0,0,35
6084,0,0,34
19755,0,0,58
34799,0,0,58
21078,0,0,52
21929,0,0,66
25273,0,0,70
29829,0,0,75
18284,0,0,43
13008,0,0,51
15747,0,0,51
11435,0,0,43
10891,0,0,39
7531,0,0,32
11298,0,0,33
10597,0,0,34
7420,0,0,34
7771,0,0,31
8048,0,0,30
24083,0,0,33
14158,0,0,31
13343,0,0,40
20306,0,0,46
15680,0,0,48
12754,0,0,52
11189,0,0,44
6864,0,0,37
16647,0,0,40
15528,0,0,35
18858,0,0,33
9408,0,0,21
9000,0,0,39
20560,0,0,72
20328,0,0,68
26760,0,0,68
15641,0,0,44
7126,0,0,30
8175,0,0,36
10556,0,0,47
12974,0,0,61
9003,0,0,43
33281,0,0,46
19506,0,0,58
16250,0,0,67
48252,0,0,68
76237,0,0,85
30001,0,0,65
24694,0,0,65
15806,0,0,54
22835,0,0,74
22235,0,0,73
57549,0,0,78
44038,0,0,77
36605,0,0,84
23321,0,0,71
24632,0,0,65
15370,0,0,58
14574,0,0,76
48174,0,0,60
31001,0,0,43
24534,0,0,53
15497,0,0,108
18137,0,0,71
21753,0,0,157
30779,0,0,188
18739,0,0,76
50102,0,0,69
26849,0,0,62
14795,0,0,51
13499,0,0,49
16091,0,0,67
18213,0,0,80
23209,0,0,70
42365,0,0,48
61916,0,0,39
25519,0,0,41
9455,0,0,37
17566,0,0,46
17205,0,0,40
29730,0,0,34
16623,0,0,39
23438,0,0,75
19783,0,0,99
15917,0,0,64
22359,0,0,55
15441,0,0,46
19645,0,0,67
32026,0,0,65
18839,0,0,56
14206,0,0,55
114517,0,0,40
64384,0,0,46
17085,0,0,47
11289,0,0,71
17382,0,0,51
25534,0,0,57
16366,0,0,53
25661,0,0,40
21694,0,0,35
12037,0,0,35
8164,0,0,38
20098,0,0,67
24224,0,0,70
22071,0,0,62
13446,0,0,54
16085,0,0,66
14810,0,0,55
35947,0,0,104
30216,0,0,95
18539,0,0,70
21346,0,0,61
28833,0,0,56
25992,0,0,86
19247,0,0,109
48086,0,0,104
31331,0,0,85
19231,0,0,85
31792,0,0,80
29064,0,0,64
24344,0,0,74
24091,0,0,85
23456,0,0,107
33063,0,0,79
26823,0,0,59
29483,0,0,54
21861,0,0,56
14934,0,0,76
26151,0,0,89
18630,0,0,75
12058,0,0,68
15485,0,0,60
41053,0,0,57
47965,0,0,44
20056,0,0,41
11407,0,0,36
9383,0,0,22
8442,0,0,40
28487,0,0,43
18255,0,0,37
14304,0,0,40
20869,0,0,59
24874,0,0,67
86242,0,0,60
32610,0,0,42
15635,0,0,43
17990,0,0,42
20665,0,0,110
29479,0,0,174
26022,0,0,159
20650,0,0,159
15415,0,0,95
11002,0,0,30
7431,0,0,17
12010,0,0,31
7949,0,0,21
17606,0,0,47
41417,0,0,135
25300,0,0,101
16175,0,0,63
16738,0,0,51
16703,0,0,47
17437,0,0,50
18406,0,0,66
44377,0,0,53
46015,0,0,63
26902,0,0,68
23550,0,0,68
18709,0,0,55
22019,0,0,56
30821,0,0,75
22393,0,0,81
24211,0,0,59
17901,0,0,49
23051,0,0,51
19713,0,0,47
12554,0,0,49
17558,0,0,59
28568,448,0,56
31669,148,0,60
28765,0,0,59
35590,0,0,88
36386,0,0,77
24485,0,0,66
20869,0,0,69
38906,0,0,70
32955,0,0,70
27381,0,0,57
22882,0,0,56
18615,0,0,57
17104,0,0,57
16805,0,0,42
21564,0,0,65
16810,0,0,60
28443,0,0,66
22813,0,0,54
20354,0,0,80
21684,0,0,84
13048,0,0,79
11809,0,0,50
9525,0,0,37
19266,0,0,41
25588,0,0,36
8812,0,0,33
14755,0,0,33
15160,0,0,42
34628,0,0,38
16496,0,0,32
7450,0,0,30
10579,0,0,35
9190,0,0,36
18379,0,0,39
18675,0,0,47
19428,0,0,64
43313,0,0,76
28917,0,0,55
21172,0,0,59
19562,0,0,70
17142,0,0,83
22516,0,0,56
21339,0,0,52
24602,0,0,63
17708,0,0,49
21310,0,0,32
15937,0,0,38
20443,0,0,57
23501,0,0,61
22575,0,0,91
37811,0,0,87
41889,0,0,73
22197,0,0,64
24579,0,0,93
31030,0,0,73
23661,0,0,78
18160,0,0,69
9008,0,0,46
40764,0,0,162
26729,0,0,121
17921,0,0,85
17388,0,0,73
15727,0,0,46
13018,0,0,37
5788,0,0,21
10857,0,0,30
27211,0,0,51
17465,0,0,44
26218,0,0,120
20087,0,0,94
10866,0,0,58
21762,0,0,66
22392,0,0,81
20745,0,0,66
22131,0,0,75
26962,0,0,84
22037,0,0,73
24353,0,0,85
25286,0,0,102
25829,0,0,126
71483,0,0,157
34338,0,0,93
30347,0,0,57
32829,0,0,78
21926,0,0,71
43272,0,0,56
59856,0,0,55
22267,0,0,37
9262,0,0,42
10574,0,0,39
11146,0,0,31
13549,0,0,30
17589,0,0,21
9482,0,0,28
9490,0,0,34
11449,0,0,38
13430,0,0,52
20365,0,0,50
18379,0,0,52
25004,0,0,55
19843,0,0,53
18958,0,0,62
12980,0,0,52
17773,0,0,47
20072,0,0,42
21331,0,0,49
21427,0,0,42
21003,0,0,24
29348,0,0,32
29557,0,0,55
14017,0,0,39
41650,0,0,95
44985,0,0,77
23179,0,0,40
32539,0,0,31
17795,0,0,48
12281,0,0,38
44619,0,0,90
59570,0,0,112
60962,0,0,120
65477,0,0,146
52851,0,0,145
33635,0,0,81
11028,0,0,39
15421,0,0,35
10131,0,0,31
8817,0,0,30
12438,0,0,30
10413,0,0,30
9559,0,0,17
5180,0,0,32
27432,0,0,128
27626,0,0,154
33452,0,0,103
13338,0,0,36
12649,0,0,34
29918,0,0,32
14733,0,0,28
9501,0,0,31
24538,0,0,92
27862,0,0,152
13577,0,0,67
7041,0,0,21
8279,0,0,35
10049,0,0,55
58939,0,0,142
36665,0,0,85
9551,0,0,29
7249,0,0,52
46353,0,0,140
46981,0,0,120
23290,0,0,68
24429,0,0,89
23153,0,0,97
30121,0,0,59
21978,0,0,44
30745,0,0,59
18473,0,0,42
22899,0,0,35
17320,0,0,23
11990,0,0,38
17752,0,0,71
14079,0,0,63
18399,0,0,65
26307,0,0,56
19836,0,0,41
20479,0,0,62
40720,0,0,103
29456,0,0,80
24942,0,0,68
13256,0,0,44
14508,0,0,49
19884,0,0,49
16716,0,0,54
13954,0,0,49
15855,0,0,41
20228,0,0,66
26878,0,0,87
24245,0,0,67
19930,0,0,66
23089,0,0,113
25477,0,0,113
37608,0,0,164
24047,0,0,81
26651,0,0,130
33127,0,0,98
12229,0,0,34
9197,0,0,64
42648,0,0,144
26247,0,0,75
7121,0,0,36
15902,0,0,70
35990,0,0,113
17515,0,0,65
11539,0,0,62
35320,0,0,101
15012,0,0,78
18830,0,0,85
22581,0,0,87
29629,0,0,92
33877,0,0,111
26900,0,0,78
16634,0,0,59
39042,0,0,102
32804,0,0,74
20576,0,0,70
14991,0,0,76
23146,0,0,80
38943,0,0,79
25712,0,0,105
30743,0,0,93
37475,0,0,114
37407,0,0,106
14688,0,0,47
6490,0,0,22
20685,0,0,62
38960,0,0,123
47564,0,0,139
29768,0,0,80
68310,0,0,38
55433,0,0,33
49690,0,0,31
18568,0,0,29
13555,0,0,32
19320,0,0,39
13903,0,0,32
15181,0,0,33
6915,0,0,18
3565,0,0,13
4742,0,0,28
33697,0,0,149
58505,0,0,194
70042,0,0,229
59618,0,0,241
65537,0,0,233
85017,0,0,205
71424,0,0,193
54422,0,0,144
15274,0,0,46
10438,0,0,25
32482,0,0,33
19807,0,0,31
10590,0,0,20
4443,0,0,15
15915,0,0,14
8865,0,0,16
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
215155,0,0,2
22170,0,0,1
33083,0,0,1
4173,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16355,0,0,2
40896,0,0,8
44122,0,0,12
71013,0,0,14
46370,0,0,5
0,0,0,0
0,0,0,0
270,0,0,0
563,0,0,0
1138,0,0,0
2972,0,0,1
2071,0,0,1
10345,0,0,2
18996,0,0,2
67520,0,0,1
226995,0,0,1
188926,0,0,2
1055,0,0,5
1981,0,0,3
839,0,0,0
0,0,0,0
0,0,0,0
528,0,0,0
9487,0,0,1
15859,0,0,0
1026,0,0,0
1985,0,0,1
34616,0,0,2
254884,0,0,6
457454,0,0,5
257853,0,0,1
130408,0,0,3
9295,0,0,5
22343,0,0,2
85428,0,0,1
160186,0,0,1
132349,0,0,3
1295,0,0,4
895,0,0,0
1026,0,0,0
2034,0,0,1
3237,0,0,1
22828,0,0,5
57254,0,0,9
47034,0,0,5
22744,0,0,1
67402,0,0,2
123069,0,0,4
168157,0,0,8
97837,0,0,8
134587,0,0,6
146640,0,0,3
292246,0,0,4
341222,0,0,8
99008,0,0,12
144790,0,0,7
16948,0,0,2
17644,0,0,3
31928,0,0,3
1453,0,0,0
2710,0,0,1
3198,0,0,2
6066,0,0,1
30278,0,0,4
83396,0,0,9
50860,0,0,5
1026,0,0,0
11942,0,0,1
18854,0,0,1
279,0,0,0
442,219,0,0
1160,410,0,1
681,0,0,1
111,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3578,0,0,0
6675,0,0,1
6548,0,0,0
21744,0,0,1
18403,0,0,1
60069,0,0,1
203336,0,0,1
175160,0,0,3
14043,0,0,6
30680,0,0,6
181697,0,0,9
322207,0,0,5
27975,0,0,2
27245,0,0,1
8891,0,0,0
0,0,0,0
4424,0,0,1
8252,0,0,1
0,0,0,0
0,0,0,0
558,0,0,1
15599,0,0,4
30702,0,0,4
6719,0,0,1
10214,0,0,1
18704,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
99,0,0,0
67319,0,0,1
127013,0,0,4
3640,0,0,5
559,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
5799,0,0,1
10818,0,0,2
6067,0,0,1
13840,0,0,2
5730,0,0,1
1915,0,0,0
9559,0,0,0
18101,0,0,1
503,0,0,0
0,0,0,0
1206,0,0,0
2320,0,0,1
659,0,0,1
79684,0,0,1
194732,0,0,1
179264,0,0,1
167951,0,0,4
1757,0,0,6
2611,0,0,3
1007,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
148,0,0,0
3855,0,0,1
38278,0,0,1
58949,0,0,0
10057,0,0,0
18883,0,0,1
34382,0,0,1
73127,0,0,2
32287,0,0,2
29526,0,0,2
4835,0,0,1
2721,0,0,1
32450,0,0,6
58133,0,0,8
13192,0,0,1
21743,0,0,1
111,0,0,0
29,0,0,0
54,0,0,0
21780,0,0,0
42253,0,0,1
51087,0,0,1
159227,0,0,2
130867,0,0,4
5563,0,0,5
7534,0,0,2
24680,0,0,1
59825,0,0,3
33490,0,0,2
4645,0,0,1
5677,0,0,1
11372,0,0,2
28543,0,0,6
81069,0,0,13
78383,0,0,7
14912,0,0,2
31157,0,0,4
44959,0,0,5
1915,0,0,0
0,0,0,0
4654,0,0,2
14278,0,0,5
10537,0,0,2
187,0,0,0
23114,0,0,1
69622,0,0,2
71925,0,0,1
89002,0,0,1
181145,0,0,1
174402,0,0,3
1214,0,0,5
1702,0,0,2
503,0,0,0
99,0,0,0
187,0,0,0
22636,0,0,0
64711,0,0,1
41945,0,0,0
32105,0,0,1
59948,0,0,2
16470,0,0,2
52472,0,0,3
53598,0,0,1
46680,0,0,2
66699,0,0,2
44028,0,0,1
24854,0,0,1
72293,0,0,8
86429,0,0,12
71520,0,0,6
23472,0,0,1
72964,0,0,1
147369,0,0,1
170605,0,0,3
8312,0,0,6
72567,0,0,4
130665,0,0,4
1365,0,0,3
503,0,0,0
0,0,0,0
8681,0,0,0
17657,0,0,1
5257,0,0,1
45883,0,0,2
114973,0,0,1
71225,0,0,0
0,0,0,0
3153,0,0,0
5883,0,0,1
5542,0,0,0
11394,0,0,1
2071,0,0,1
1214,0,0,1
33991,0,0,1
161301,0,0,1
189494,0,0,2
1496,207,0,5
2535,387,0,3
1088,0,0,2
921,0,0,2
68196,0,0,2
146554,0,0,1
40892,0,0,2
10738,0,0,4
18614,0,0,1
5378,0,0,0
10032,0,0,1
29,0,0,0
3765,0,0,1
70013,0,0,1
216508,0,0,2
184326,0,0,1
3578,0,0,0
6675,0,0,0
29,0,0,0
24427,0,0,3
45461,0,0,5
0,0,0,0
23085,0,0,0
156318,0,0,1
211606,0,0,2
2334,0,0,5
3146,0,0,2
8632,0,0,0
16103,0,0,1
53398,0,0,0
99604,0,0,0
4407,0,0,5
251962,0,0,15
478951,0,0,13
74540,0,0,7
86996,0,0,5
80650,0,0,4
92109,0,0,3
138075,0,0,4
72487,0,0,4
17760,0,0,1
37206,0,0,1
58089,0,0,1
32206,0,0,2
535,0,0,1
335,0,0,0
39623,0,0,0
73909,0,0,0
70,0,0,0
161,0,0,1
54,0,0,0
18993,0,0,3
192049,0,0,3
119162,0,0,2
36007,0,0,5
154179,0,0,13
170948,0,0,10
9081,0,0,2
1750,0,0,1
5308,0,0,2
43736,0,0,9
89024,0,0,12
68565,0,0,10
59985,0,0,12
15620,0,0,3
2948,0,0,1
3863,0,0,1
1831,0,0,1
24760,0,0,4
44849,0,0,7
25930,0,0,3
46387,0,0,4
1836,0,0,1
27748,0,0,2
50064,0,0,2
1750,0,0,1
1654,0,0,1
22169,0,0,6
84254,0,0,14
83801,0,0,10
1771,0,0,1
10230,0,0,1
17833,0,0,1
1806,0,0,1
1845,0,0,1
1821,0,0,1
24762,0,0,4
44776,0,0,6
1694,0,0,1
5841,0,0,1
14846,0,0,2
13084,0,0,2
3605,0,0,1
2690,0,0,1
3705,0,0,2
11937,0,0,2
20476,0,0,1
1548,0,0,1
1578,0,0,1
1783,0,0,2
85744,0,0,6
209850,0,0,6
98311,0,0,2
1608,0,0,1
11866,0,0,1
27816,0,0,4
16588,0,0,5
5266,0,0,2
3011,0,0,3
19951,0,0,7
36205,0,0,6
1892,0,0,1
64758,0,0,1
218919,0,0,3
190501,0,0,2
6596,0,0,1
1831,0,0,1
10312,0,0,1
17777,0,0,1
1806,0,0,1
1775,0,0,1
2776,0,0,1
3721,0,0,1
1745,0,0,1
1634,0,0,1
10296,0,0,1
17853,0,0,4
23604,0,0,8
42587,0,0,8
29150,0,0,3
125532,0,0,3
220088,0,0,3
171835,0,0,4
45025,0,0,7
44438,0,0,4
47420,0,0,1
28064,0,0,1
58918,0,0,1
110475,0,0,1
179730,0,0,1
194381,0,0,1
179810,0,0,2
2057,0,0,4
3651,0,0,3
1903,0,0,1
99,0,0,0
187,0,0,0
0,0,0,0
0,0,0,0
11552,0,0,0
21549,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
160,0,0,0
299,0,0,1
0,0,0,0
0,0,0,0
1525,0,0,0
2844,0,0,0
24837,0,0,0
54933,0,0,2
17247,0,0,2
2388,0,0,1
278,0,0,0
70,0,0,0
8195,0,0,1
117167,0,0,2
219114,0,0,4
365406,0,36685,9
729764,0,68431,14
380205,0,0,9
205034,0,0,5
40161,0,0,3
47177,0,0,3
104383,0,0,1
232448,0,0,2
114056,0,0,1
14829,0,0,4
112089,0,0,17
205186,0,0,24
128626,0,0,8
114909,0,0,4
211353,0,0,6
384661,0,0,5
164612,0,0,5
125270,0,0,2
252,0,0,1
156,0,0,1
288,0,0,1
50656,0,0,1
107652,0,0,3
46197,0,0,9
43624,0,0,9
33034,0,0,6
59902,0,0,7
46263,0,0,5
40827,0,0,6
8930,0,0,2
8582,0,0,1
6542,0,0,1
8610,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
10117,0,0,0
18872,0,0,1
0,0,0,0
90,0,0,0
167,0,0,0
0,0,0,0
0,0,0,0
23513,0,0,0
51403,0,0,2
48086,0,0,2
87108,0,0,1
53870,0,0,1
18180,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
99,0,0,0
816,0,0,1
61716,0,0,2
193835,0,0,1
231904,0,0,3
235192,0,0,8
165209,0,0,7
16271,0,0,5
2089,0,0,2
17142,0,0,2
29573,0,0,0
0,0,0,0
0,0,0,0
15313,0,0,3
36597,0,0,5
14986,0,0,0
99,0,0,0
1284,0,0,1
2076,0,0,1
54,0,0,0
0,0,0,0
0,0,0,0
7639,0,0,0
14250,0,0,1
3270,0,0,0
8318,0,0,1
4136,0,0,0
0,0,0,0
0,0,0,0
10057,0,0,0
18790,0,0,1
416,0,0,1
791,0,0,0
22901,0,0,0
81383,0,0,1
122467,0,0,1
111070,0,0,3
36439,0,0,8
3526,0,0,5
10743,0,0,2
18922,0,0,1
1082,0,0,1
1915,0,0,0
0,0,0,0
70,0,0,0
131,0,0,0
0,0,0,0
9527,0,0,0
17922,0,0,1
2831,0,0,0
4760,0,0,0
9030,0,0,0
25566,0,0,1
16267,0,0,0
99,0,0,0
6371,0,0,1
62418,0,0,2
186358,0,0,3
171432,0,0,4
10700,0,0,6
17556,0,0,4
25777,0,0,3
47481,0,0,4
2501,0,0,0
70,0,0,0
161,0,0,0
54,0,0,0
59,0,0,0
111,0,0,0
1026,0,0,0
6490,0,0,1
8534,0,0,0
0,0,0,0
179,0,0,0
993,0,0,1
10934,0,0,2
27133,0,0,2
51320,0,0,1
117579,0,0,2
102145,0,0,4
5717,0,0,5
1078,0,0,2
161,0,0,1
743,0,0,1
9787,0,0,2
15889,0,0,0
54,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
59,0,0,0
4777,0,0,1
8702,0,0,0
0,0,0,0
10555,0,0,0
29950,0,0,2
19138,0,0,1
1468,0,0,0
2739,0,0,0
0,0,0,0
1100,0,0,0
11467,0,0,1
17560,0,0,0
0,0,0,0
8544,0,0,1
24969,0,0,2
16893,0,0,1
89,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4047,0,0,0
7548,0,0,0
0,0,0,0
2053,0,0,0
11366,0,0,1
14056,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1277,0,0,1
2382,0,0,1
0,0,0,0
8532,0,0,0
15985,0,0,1
48094,0,0,1
4246,0,0,0
4354,0,0,2
146343,0,0,2
70517,0,0,3
48803,0,0,2
70702,0,0,2
66304,0,0,1
124550,0,0,1
90692,0,0,1
46604,0,0,6
8971,0,0,10
154759,0,0,13
189767,0,0,6
66468,0,0,3
157247,0,0,3
151914,0,0,1
99454,0,0,2
9491,0,0,6
13050,0,0,5
2347,0,0,1
72539,0,0,1
134464,0,0,1
141792,0,0,1
273063,0,0,2
172877,0,0,2
9235,0,0,6
3345,0,0,3
5473,0,0,1
261,0,0,0
2803,0,0,0
4630,0,0,1
3106,0,0,1
4388,0,0,1
209,0,0,0
0,0,0,0
31161,0,0,1
1536,0,0,0
0,0,0,0
16598,0,0,0
131937,0,0,6
104268,0,0,3
60352,0,0,1
2738,0,0,0
0,0,0,0
2803,0,0,0
4649,0,0,4
222,0,0,0
2803,0,0,1
466,0,0,2
16,0,0,0
4246,0,0,1
1437,0,0,8
59420,0,0,8
11109,0,0,1
4650,0,0,1
209,0,0,0
61320,0,0,0
115809,0,0,1
99573,0,0,2
4636,0,0,0
79641,0,0,1
230310,0,26348,30
1100998,0,438658,31
347784,0,21569,9
194498,0,0,3
160131,0,0,3
96746,0,0,2
8650,0,0,2
46469,0,0,9
12878,0,0,2
5208,0,0,1
231,0,0,0
14984,0,0,13
351736,0,0,31
47819,0,0,3
1504,0,0,0
83708,0,0,9
44530,0,0,6
24626,0,0,2
125202,0,0,2
70681,0,0,2
10234,0,0,2
63112,0,0,1
195799,0,0,1
204037,0,0,3
227122,0,0,4
230729,0,0,19
225121,0,0,6
370106,0,0,2
27055,0,0,6
13920,0,0,6
3122,0,0,1
121,0,0,0
0,0,0,0
2803,0,0,0
138,0,0,0
0,0,0,0
190,0,0,0
4116,0,0,1
9771,0,0,1
3275,0,0,1
7994,0,0,3
63648,0,0,2
3119,0,0,0
0,0,0,0
6925,0,0,0
25315,0,0,3
1231,0,0,0
8411,0,0,1
3409,0,0,2
1672,0,0,1
192841,0,0,2
223656,0,0,1
35290,0,0,6
3678,0,0,3
17099,0,0,10
28180,0,0,7
5595,0,0,1
209,0,0,0
2994,0,0,1
229,0,0,1
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8411,0,0,1
414,0,0,0
0,0,0,0
3158,0,0,1
2958,0,0,1
121584,0,0,1
127354,0,0,1
131760,0,0,1
69049,0,0,1
130153,0,0,1
205446,0,0,1
54620,0,0,6
5305,0,0,4
5661,0,0,3
4518,0,0,1
209,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3377,0,0,1
2970,0,0,1
3023,0,0,1
4388,0,0,1
209,0,0,0
0,0,0,0
190,0,0,0
4427,0,0,1
8061,0,0,2
121792,0,0,2
77857,0,0,2
868111,0,0,2
110712,0,0,3
370500,0,0,5
397355,0,0,5
414296,0,0,4
242877,0,0,11
233906,0,0,6
16646,0,0,5
2163,0,0,2
434705,0,0,3
421183,0,0,1
19905,0,0,1
4337,0,0,1
71941,0,0,1
73230,0,0,2
134426,230,0,26
884361,11,0,30
353899,0,0,7
266917,0,0,3
20783,0,0,6
23105,0,0,7
1119,0,0,0
8765,0,0,6
329642,0,0,16
288314,0,0,12
195129,0,0,11
157254,0,0,19
74900,0,0,16
102413,0,0,10
37459,0,0,5
1606,0,0,0
0,0,0,0
0,0,0,0
66020,0,0,8
50872,0,0,4
6594,0,0,1
783,0,0,1
28,0,0,0
441710,0,0,1
26030,0,0,1
492259,0,0,1
24457,0,0,1
127145,0,0,2
314813,0,0,2
221283,0,0,2
181387,0,0,2
90653,0,0,2
7707,0,0,4
4802,0,0,5
595968,0,250524,45
1304792,0,770041,41
536155,0,37367,12
68686,0,0,7
136175,0,0,5
6605,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7678,0,0,0
110467,0,0,14
249283,0,0,18
313845,0,0,18
121014,0,0,19
168871,0,0,32
160139,0,0,18
109914,0,0,6
139724,0,0,31
407008,0,0,37
316075,0,0,15
209436,0,0,11
377163,0,0,7
195885,0,0,11
16485,0,0,2
15514,0,0,1
18683,0,0,1
117131,0,0,9
46018,0,0,6
141850,0,0,8
91288,0,0,8
28695,0,0,8
102660,0,0,16
61398,0,0,6
27031,0,0,8
46465,0,0,7
2314,0,0,0
14596,0,0,5
64676,0,0,7
11397,0,0,2
16336,0,0,2
28611,0,0,2
53336,0,0,6
123035,0,0,6
43174,0,0,1
4639,0,0,1
138,0,0,0
0,0,0,0
4164,0,0,0
206330,0,0,1
10165,0,0,0
34314,0,0,6
147051,0,0,11
150999,0,0,4
32602,0,0,1
232709,0,0,6
436541,0,0,5
108660,0,0,2
4324,0,0,0
2885,0,0,0
332,0,0,1
91,0,0,1
20788,0,0,16
244649,0,0,19
44867,0,0,2
1702,0,0,1
61489,0,0,1
181927,0,0,14
347784,0,0,17
289367,0,0,8
110702,0,0,11
100455,0,0,6
209869,0,0,7
237632,0,0,6
17693,0,0,6
40917,0,0,10
10621,0,0,4
5928,0,0,1
4408,0,0,1
59153,0,0,8
7891,0,0,1
327,0,0,5
57962,0,0,8
16789,0,0,2
687,0,0,0
5188,0,0,0
255,0,0,0
38651,0,0,9
39059,0,0,5
29787,0,0,3
68386,0,0,3
7469,0,0,1
7337,0,0,1
7320,0,0,1
6520,0,0,1
7575,0,0,0
30200,0,0,5
20728,0,0,3
0,0,0,0
174,0,0,0
4992,0,0,2
36857,0,0,3
36699,0,0,2
9401,0,0,0
0,0,0,0
0,0,0,0
5210,0,0,4
29493,0,0,7
17788,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1795,0,0,0
1356,0,0,1
136,0,0,0
35,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
253,0,0,0
175,0,0,0
174,0,0,0
119,0,0,0
0,0,0,0
1795,0,0,0
1232,0,0,0
0,0,0,0
0,0,0,0
356,0,0,0
95291,0,0,1
97802,0,0,3
23015,0,0,2
455,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3116,0,0,0
9998,0,0,1
7504,0,0,2
87007,0,0,3
68190,0,0,1
14291,0,0,1
5348,0,0,0
0,0,0,0
7794,0,0,1
5350,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1795,0,0,0
1232,0,0,0
0,0,0,0
49,0,0,0
289,0,0,0
175,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1795,0,0,0
1232,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1744,0,0,0
1197,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
123,0,0,0
1880,0,0,1
1232,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1744,0,0,0
1197,0,0,0
0,0,0,0
150343,0,0,0
251838,0,0,1
197703,0,0,1
66585,0,0,2
2414,0,0,3
1225,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1744,0,0,0
1197,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1744,0,0,0
1197,0,0,0
247,0,0,0
169,0,0,0
0,0,0,0
9206,0,0,0
6318,0,0,0
0,0,0,0
0,0,0,0
9192,0,0,0
6309,0,0,0
0,0,0,0
0,0,0,0
1744,0,0,0
10038,0,0,1
64696,0,0,2
87812,0,0,1
107118,0,0,2
92681,0,0,2
94058,0,0,1
46295,0,0,2
1009,0,0,1
70,0,0,0
0,0,0,0
0,0,0,0
101,0,0,0
1916,0,0,1
1267,0,0,0
0,0,0,0
